,id,review_count,categories,rating,neighbourhood,count_of_businesses,scores
412,-2aMphgYYnoxncuZ7xI3Gw,990,"[{'alias': 'german', 'title': 'German'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",4.0,Turtle Bay,18,8.762886597938143
413,BgGz5IdV53bGb4o7opR5zg,775,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Greenwich Village,70,35.56701030927835
414,OWNmOq-TAsHjGcYdCVclSw,79,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,Midtown,59,29.896907216494846
415,2VpurA2lb-q90nmALklNcA,998,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'french', 'title': 'French'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,West Village,60,30.412371134020617
416,nM2AdRp2iSJHi4MgvIrEBg,163,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,West Village,60,30.412371134020617
417,S3ZAZrpakAUs8sVUb6ving,151,"[{'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,East Village,62,31.443298969072163
418,GA5msU6NO9rQRctPfDJCBg,1425,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Lower East Side,195,100.0
419,Wq9cARVEwOmoqfg41mNRNg,206,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Chinatown,82,41.75257731958763
420,0IwdwNnbro5RLLIlaxyfpQ,341,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Midtown South,47,23.711340206185564
421,pqqhHTz_ZpApsaWGa_zMTA,196,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,Noho,90,45.876288659793815
422,xJuKTbInUnTsLINLLH8ehw,35,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Stuyvesant Town,23,11.34020618556701
423,CAGAWbPE8uPr2VVvEnv0ZA,755,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.0,Flatiron,39,19.587628865979383
424,X4hEgOBOLTYFhlWO-gAFxQ,371,"[{'alias': 'shanghainese', 'title': 'Shanghainese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,Greenwich Village,70,35.56701030927835
425,qOp4T7UxfL6MgO41dN3Qlg,674,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,East Village,62,31.443298969072163
426,scTDvJ2M2jDbb1ntVeIyxA,839,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,Greenwich Village,70,35.56701030927835
427,7oNuDMESKejMgJFlkQwxmQ,104,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Greenwich Village,70,35.56701030927835
428,iM_iGK22awAUWveNbX9j9w,166,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Noho,90,45.876288659793815
429,4eGCuMwKRCCrYHOobEsFpA,263,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Lenox Hill,10,4.639175257731959
430,5DYXk15LwSfsuc89MeU6Pw,250,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Lower East Side,195,100.0
431,sSSV7G16yUijp-Peq4fmsA,1400,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Murray Hill,23,11.34020618556701
432,wrvIZaT5rTmk0YpIvQbvHw,861,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cheese', 'title': 'Cheese Shops'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Roosevelt Island,54,27.31958762886598
433,wQGC93ETmivIlCbxLuAVcA,302,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]",4.0,Lower East Side,195,100.0
434,sHVnV3l2_mQefULh0mvwUA,185,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,Greenwich Village,70,35.56701030927835
435,JagEH-imezk2KbM3RNDbXg,363,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Noho,90,45.876288659793815
436,wTaomJ5xoi-c7R_xKFmcpA,524,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,Battery Park City,15,7.216494845360824
437,iS5UhBr3RuXQntsAH2XMNA,28,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}]",4.5,Little Italy,48,24.22680412371134
438,ikb5lhHmb2xndNZM-jr_Mw,1097,"[{'alias': 'steak', 'title': 'Steakhouses'}]",4.0,Murray Hill,23,11.34020618556701
439,Rw4m0AKl1hIkRZMVQ3ueXw,83,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,Chinatown,82,41.75257731958763
440,tVB11pOiDhPWlt_o6ylMNg,755,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,Roosevelt Island,54,27.31958762886598
441,6aVgixwks8EgirE1JtyDAQ,854,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.0,East Village,62,31.443298969072163
442,DW6QH9hNP5kgkg-5UDS9wQ,227,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,East Village,62,31.443298969072163
443,QeqhV5xVRCD15ivQiPc2MQ,332,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'boattours', 'title': 'Boat Tours'}]",4.0,Chelsea,27,13.402061855670103
444,Pe4cQ65ZJ9qS8JQZVkJz4g,82,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'hotpot', 'title': 'Hot Pot'}]",4.5,Chinatown,82,41.75257731958763
445,lT-yNq6BW2vonJ9Ik-T5vg,55,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,Lower East Side,195,100.0
446,eTR6nfHvQzvKX7Dcd6JrfA,728,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Midtown South,47,23.711340206185564
447,8Y5Ytn30Wup9sNf2n99s1A,738,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,Soho,10,4.639175257731959
448,Xqk91WuhMeYS4pedccUYgA,227,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,Noho,90,45.876288659793815
449,rQpO1Eie_zmeAOQ9s-T0sQ,757,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'australian', 'title': 'Australian'}]",4.0,Financial District,44,22.164948453608247
450,D0EV-xXaUUi35raZ_hWg-w,116,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,Financial District,44,22.164948453608247
451,20PuwdAiKJmyMBnYGTtHGg,72,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,Lower East Side,195,100.0
452,8HkB3JfIj7_g-MN5ujoRig,1513,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'trainstations', 'title': 'Train Stations'}]",4.5,Murray Hill,23,11.34020618556701
453,SLfVjeW6AauL6zaYjsCOTQ,150,"[{'alias': 'korean', 'title': 'Korean'}]",4.5,Midtown South,47,23.711340206185564
454,33ry5dmopDOElU7zf1Sn2w,288,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,Little Italy,48,24.22680412371134
455,eyjeP9CJZ_gYgeJFP_vtpQ,112,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lower East Side,195,100.0
456,C3tP0fNNAoxOAC3O406CXQ,134,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}]",4.5,Clinton,38,19.072164948453608
457,ud4-0gH8YlAExTBJoADPtw,656,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Financial District,44,22.164948453608247
458,vjubSxmdG_HoBBgd39geBw,1378,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Midtown,59,29.896907216494846
459,Er9SlDRdxit2qVHwfg-lsw,108,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'african', 'title': 'African'}]",4.5,Lincoln Square,28,13.917525773195877
460,hXqrA_Z3jZ8Q1O6ZehWSwQ,529,"[{'alias': 'afghani', 'title': 'Afghan'}, {'alias': 'kebab', 'title': 'Kebab'}, {'alias': 'halal', 'title': 'Halal'}]",4.5,Roosevelt Island,54,27.31958762886598
461,xrKa2SpgWzPEEbji3Iw2DQ,221,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,Manhattan Valley,4,1.5463917525773196
462,XVMzBs7wGeU5BWgyBL3xyQ,409,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Clinton,38,19.072164948453608
463,9o4y3IqpFDaj8FddJ6oi2A,159,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'buffets', 'title': 'Buffets'}]",4.0,Midtown,59,29.896907216494846
464,jjLcqGI11ThxAhcftEh1Aw,1090,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,Financial District,44,22.164948453608247
465,OQbccovdHgjenH-sJIbFPw,41,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,Financial District,44,22.164948453608247
466,6kdY3hLD4iQs3nAi5-rOgA,32,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.5,Little Italy,48,24.22680412371134
467,01isnBO1rFO2LTOeNfYl9w,1092,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Gramercy,16,7.731958762886598
468,MwyEUg5EXuqTf1mjKU08ng,25,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,Lower East Side,195,100.0
469,jUQUJP51MOJEjOXfyceq0w,336,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}]",4.5,Lower East Side,195,100.0
470,UF9F0A4e7AJHzNPG5zrHUQ,255,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
471,dbxrlDoBwR6br4htUy8YpA,46,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,West Village,60,30.412371134020617
472,8uuMkezIN1c8zGEWkaMRqg,380,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,Civic Center,15,7.216494845360824
473,QEY6X80_WXLmCvpOxphzxA,133,"[{'alias': 'scandinavian', 'title': 'Scandinavian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,East Village,62,31.443298969072163
474,orYWYTk6kNK1YODsADk_tg,486,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,Lincoln Square,28,13.917525773195877
475,AR_0QV4O12sHojkky_IMkg,214,"[{'alias': 'food_court', 'title': 'Food Court'}]",4.0,Soho,10,4.639175257731959
476,FFzCto6PhZYZGUZLOICbTg,249,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,Noho,90,45.876288659793815
477,PiDidGDx15RYgiQFKeFZSg,417,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'greek', 'title': 'Greek'}]",4.5,Lower East Side,195,100.0
478,Pf3tk5fYN-GVxXWRokjIWg,233,"[{'alias': 'latin', 'title': 'Latin American'}]",4.0,Lower East Side,195,100.0
479,e1jwvzY8hU642HSBZZATcw,166,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,Noho,90,45.876288659793815
480,7AknGS1qVEyq_pHfmjkZtg,113,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,Lincoln Square,28,13.917525773195877
481,LRgB2kEKtBxqIxNksTO_PQ,801,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Lower East Side,195,100.0
482,c6UUcUTbwbk0kOpF6jVOJQ,587,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,West Village,60,30.412371134020617
483,6Jjz97KPJ0jtmmIBCjReEw,512,"[{'alias': 'hotpot', 'title': 'Hot Pot'}]",4.0,Chinatown,82,41.75257731958763
484,wejLjvNQxkVfV4OGgMXgog,359,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'lounges', 'title': 'Lounges'}]",4.0,Greenwich Village,70,35.56701030927835
485,b2naaHiaR57Hm6JZG0njPg,408,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'beergardens', 'title': 'Beer Gardens'}]",4.0,Sutton Place,19,9.278350515463918
486,bL6gcUWgFt7mOZYT_FaGSg,3128,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",4.0,Clinton,38,19.072164948453608
487,oJ_XSPZFpvIt6rvheSQl7A,2821,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,West Village,60,30.412371134020617
488,4WDHrSodF1Xidv9ezS6Sgg,221,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,Midtown,59,29.896907216494846
489,uLWp1QR_W2WJImMnB706hg,576,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,Chelsea,27,13.402061855670103
490,rYw5rQbWRX9buZHZbxqWdA,1757,"[{'alias': 'cantonese', 'title': 'Cantonese'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,Noho,90,45.876288659793815
491,GRTwWIa4uF9m7cxUYYRilA,122,"[{'alias': 'breweries', 'title': 'Breweries'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.5,Lower East Side,195,100.0
492,V3dHB6xAdd8_dH7t481PAw,62,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'french', 'title': 'French'}]",4.5,Clinton,38,19.072164948453608
493,yGpPYyu3s8iVNuO0ktqsDw,402,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Clinton,38,19.072164948453608
494,hzPBADaUBQEL30MGrvKsww,327,"[{'alias': 'italian', 'title': 'Italian'}]",4.5,Midtown,59,29.896907216494846
495,mjGdtrh0tX7I91GM9dlMNg,172,"[{'alias': 'french', 'title': 'French'}]",4.0,Greenwich Village,70,35.56701030927835
496,tM8ZtEix8Bxg82AIKsHXcw,184,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.5,Chelsea,27,13.402061855670103
497,BXiX5-ce4NNxsw7eUDZeOg,549,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Lower East Side,195,100.0
498,7YJxZAvMxB-oVZfHAuvBmw,413,"[{'alias': 'srilankan', 'title': 'Sri Lankan'}]",4.5,Battery Park City,15,7.216494845360824
499,3LRZQolTdyps07RSoaIXpA,1957,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'spanish', 'title': 'Spanish'}]",3.5,East Village,62,31.443298969072163
500,z5EpI39omxW6aK_X2uHi8A,703,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.0,Stuyvesant Town,23,11.34020618556701
501,JLpEKUYAtzBRQwsUL3RPIA,427,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Midtown,59,29.896907216494846
502,dEp2ubj8SRGD32N3yw2h_A,183,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Little Italy,48,24.22680412371134
503,A8zppFZvBDGUKRSUrzJWMg,609,"[{'alias': 'french', 'title': 'French'}]",4.0,Clinton,38,19.072164948453608
504,UJe9_p6NEl0kA6xHVo5PKw,285,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,Upper West Side,8,3.608247422680412
505,gDCK63W5_8-tdCCWr92rbw,60,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,Chinatown,82,41.75257731958763
506,pov0n15Vf6R-tPWWLq8uUQ,105,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,West Village,60,30.412371134020617
507,IYlO-XRwjZlUl0yoKY87cA,230,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,East Village,62,31.443298969072163
508,WyiTT3VHjzowMnOnUpZ7TQ,425,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,Sutton Place,19,9.278350515463918
509,4lvM8_IWe_TgSszfwhmrdg,442,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,Lower East Side,195,100.0
510,2_zM-VTPBINeV74yqlho9w,274,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,Roosevelt Island,54,27.31958762886598
511,suEoAFFWEj-RA3smDVqDbA,296,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Battery Park City,15,7.216494845360824
512,mvn2XFJfIPNAlvsy-arzkA,1568,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,Chinatown,82,41.75257731958763
513,37xSQ6l3feGBbmoqN84H3g,62,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}]",4.5,Noho,90,45.876288659793815
514,sRWRA4dcN_NR1JGpuRVouA,486,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,Midtown South,47,23.711340206185564
515,Gy-0WM4CZp39vmjIr9MbDw,32,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,West Village,60,30.412371134020617
516,b8J-hvOyE9D7fc0sFJ8HUA,430,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'peruvian', 'title': 'Peruvian'}]",4.0,Chinatown,82,41.75257731958763
517,VaL9GaBR_GR-q9d1VzJF3g,607,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Financial District,44,22.164948453608247
518,icpLRhJ1jpBX1zBGkt7Xqg,567,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.5,Sutton Place,19,9.278350515463918
519,mxDfu4bHwSXoCr3FRpyMsw,329,"[{'alias': 'french', 'title': 'French'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Lower East Side,195,100.0
520,6ii5cphr65vt6zrP9N5RVg,144,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",5.0,Lenox Hill,10,4.639175257731959
521,0ePn6TQSJQky4ueKeGQvpQ,990,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Flatiron,39,19.587628865979383
522,IH0vUeLREFC1D_TuNXge5w,2349,"[{'alias': 'museums', 'title': 'Museums'}]",4.0,Upper West Side,8,3.608247422680412
523,fDeC90b2ZqPQClL62jOUmw,211,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,West Village,60,30.412371134020617
524,ED2I3t5rOf81cddCsLA4tw,322,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Tribeca,18,8.762886597938143
525,AsCEdN4DlJsfIvA3H_jrAw,190,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Murray Hill,23,11.34020618556701
526,aK32R1M7WFHMz8k8wuztiQ,71,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,West Village,60,30.412371134020617
527,wQLNq8dQE4DxvUSQwzAagw,901,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'customcakes', 'title': 'Custom Cakes'}]",4.5,Flatiron,39,19.587628865979383
528,ettNH3FWzwaHCBMSFuy5tA,241,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,Midtown South,47,23.711340206185564
529,6G_NSMacAfdf-WYOpcQ4uw,1890,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.5,Little Italy,48,24.22680412371134
530,ajIxeFOijO3n5AUncMDsbw,91,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,Lower East Side,195,100.0
531,TcuWyuZAORVnQBPCMNbTgw,822,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}]",4.5,Midtown,59,29.896907216494846
532,YC-wGlO0oOkEIaCEDZv-ag,1428,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,Lincoln Square,28,13.917525773195877
533,vpkUUhs6dCnGeD-Vz0D29Q,142,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.5,Murray Hill,23,11.34020618556701
534,02QBPRcN0LYO3neX_oqx4Q,299,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,Lower East Side,195,100.0
535,aSprnLY-6GkMk1cuv0TMeA,959,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Lower East Side,195,100.0
536,q1uIqB8PvyCCX8TajaRYBg,1431,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,West Village,60,30.412371134020617
537,QR1YIRzFjd2bi5iBzT9zXg,1226,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,Greenwich Village,70,35.56701030927835
538,q2Vq56jenOx8cXD2fCupYg,117,"[{'alias': 'portuguese', 'title': 'Portuguese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",5.0,West Village,60,30.412371134020617
539,csVEpHy5KJoFvM1qp5XwLQ,1049,"[{'alias': 'french', 'title': 'French'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Murray Hill,23,11.34020618556701
540,jzQNE09rRKz8Ou-bEdEY1Q,699,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Little Italy,48,24.22680412371134
541,VzstANC68PM1BbyOcDXEtw,437,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'desserts', 'title': 'Desserts'}]",4.0,Lincoln Square,28,13.917525773195877
542,UUkSQzJVsbOla6Os9NZT9Q,112,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'latin', 'title': 'Latin American'}]",4.0,Noho,90,45.876288659793815
